pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher,fielder_2,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp
FC,6/21/19,83.8,-2.44,5.45,"Darvish, Yu",450306,506433,,foul,,,,,6,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,S,,,3,2,2019,0.51,-0.16,0.32,2.26,,,,1,5,Top,,,,,575929,,,5.337532885,-121.9994413,-0.770209115,4.13136696,19.91656126,-33.78802892,3.14,1.51,6,86.9,-18,83.4,2535,5.6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.91,,,,,,,,34,6,Cutter,2,3,3,2,3,2,3,2,Standard,Strategic,73,0,0
FF,6/21/19,90.1,-2.25,5.55,"Darvish, Yu",450306,506433,,called_strike,,,,,7,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,S,,,3,1,2019,-0.21,1.43,-0.37,2.05,,,,1,5,Top,,,,,575929,,,5.118183459,-131.081458,-5.791314333,-3.467641138,25.20278505,-14.76304189,3.27,1.53,,,,90.4,2359,6.3,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.24,,,,,,,,34,5,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Strategic,189,0,-0.061
FF,6/21/19,91.2,-2.07,5.7,"Darvish, Yu",450306,506433,,called_strike,,,,,6,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,S,,,3,0,2019,-0.26,1.48,0.54,2.59,,,,1,5,Top,,,,,575929,,,7.11733152,-132.7461975,-5.164407976,-4.497008759,25.98881079,-13.78220091,3.65,1.62,,,,91.7,2426,6.4,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.13,,,,,,,,34,4,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,190,0,-0.05
FF,6/21/19,91.6,-2.38,5.61,"Darvish, Yu",450306,506433,,ball,,,,,13,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,B,,,2,0,2019,-0.37,1.29,-1.19,2.27,,,,1,5,Top,,,,,575929,,,3.76652962,-133.3469764,-5.395808561,-5.108269063,25.63917692,-15.86394355,3.55,1.76,,,,91.9,2407,6.2,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.31,,,,,,,,34,3,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Strategic,196,0,0.086
FC,6/21/19,84.3,-2.32,5.51,"Darvish, Yu",450306,506433,,ball,,,,,14,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,B,,,1,0,2019,0.33,-0.01,0.91,1.15,,,,1,5,Top,,,,,575929,,,6.769813506,-122.6004354,-3.75099739,2.078904265,22.21572847,-31.7901866,3.27,1.53,,,,83.5,,5.6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.92,,,,,,,,34,2,Cutter,2,3,3,2,3,2,3,2,Standard,Strategic,89,0,0.049
FF,6/21/19,91.9,-2.06,5.74,"Darvish, Yu",450306,506433,,ball,,,,,13,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,B,,,0,0,2019,-0.38,1.32,-1.12,1.7,,,,1,5,Top,,,,,575929,,,3.185587824,-133.80827,-7.283748492,-5.185166536,25.73039498,-15.02283223,3.3,1.53,,,,92.2,2394,6.2,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.3,,,,,,,,34,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,196,0,0.028
FC,6/21/19,83.8,-2.35,5.6,"Darvish, Yu",621512,506433,field_out,hit_into_play,,,,,8,"Tomas Nido grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,CHC,NYM,X,6,ground_ball,2,1,2019,0.36,-0.29,-0.11,1.67,,,,0,5,Top,108.4,150.03,,,575929,,,4.450631047,-122.0006585,-2.177864192,2.728108944,21.14288878,-34.88671726,3.16,1.53,135,106.7,7,83.3,2584,5.6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.85,0.633,0.601,0,1,0,0,4,33,4,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,51,0.023,-0.29
FF,6/21/19,92.7,-2.17,5.66,"Darvish, Yu",621512,506433,,ball,,,,,12,"Tomas Nido grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,CHC,NYM,B,,,1,1,2019,-0.02,1.22,0.11,4.09,,,,0,5,Top,,,,,575929,,,5.907666081,-134.9963776,-0.963366537,-1.468460435,27.07235227,-17.06193667,3.36,1.63,,,,93.6,2425,6.6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,53.91,,,,,,,,33,3,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,181,0,0.054
FC,6/21/19,84.1,-2.25,5.59,"Darvish, Yu",621512,506433,,swinging_strike,,,,,5,"Tomas Nido grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,CHC,NYM,S,,,1,0,2019,0.54,-0.09,-0.13,2.59,,,,0,5,Top,,,,,575929,,,3.808420372,-122.4753231,-0.497717983,4.737591411,20.95967988,-33.21561161,3.2,1.63,,,,83.6,,5.6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.9,,,,,,,,33,2,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,81,0,-0.05
FC,6/21/19,82.2,-2.26,5.66,"Darvish, Yu",621512,506433,,ball,,,,,11,"Tomas Nido grounds out sharply, shortstop Javier Baez to first baseman Anthony Rizzo.",R,R,R,CHC,NYM,B,,,0,0,2019,0.54,-0.22,-1.2,2.89,,,,0,5,Top,,,,,575929,,,1.369875279,-119.6603597,0.565951936,4.811235013,20.15954039,-34.5343751,3.25,1.63,,,,81.3,2553,5.4,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,55.13,,,,,,,,33,1,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,68,0,0.037
FT,6/21/19,91.6,-2.09,5.54,"Darvish, Yu",588751,506433,field_out,hit_into_play,,,,,8,Adeiny Hechavarria lines out to right fielder Kris Bryant.,R,R,R,CHC,NYM,X,9,line_drive,0,2,2019,-0.68,0.98,-0.12,1.73,,,605204,2,4,Top,171.34,107.11,,,575929,,,6.465858592,-133.2815853,-5.936997415,-9.485543622,25.83276303,-19.43370458,3.23,1.61,244,82.4,19,92.2,1511,6.5,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.05,0.88,0.806,0,1,0,0,4,28,3,2-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,215,0.024,-0.141
FF,6/21/19,94.3,-2.15,5.58,"Darvish, Yu",588751,506433,,called_strike,,,,,3,Adeiny Hechavarria lines out to right fielder Kris Bryant.,R,R,R,CHC,NYM,S,,,0,1,2019,-0.39,1.41,0.73,2.87,,,605204,2,4,Top,,,,,575929,,,8.365248547,-137.1319625,-4.547245759,-6.601995651,27.59586317,-13.44325155,3.25,1.61,,,,94.9,2544,6.5,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.04,,,,,,,,28,2,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,195,0,-0.064
FF,6/21/19,95.2,-2.15,5.59,"Darvish, Yu",588751,506433,,swinging_strike,,,,,5,Adeiny Hechavarria lines out to right fielder Kris Bryant.,R,R,R,CHC,NYM,S,,,0,0,2019,-0.25,1.37,-0.18,2.57,,,605204,2,4,Top,,,,,575929,,,5.709296606,-138.5327215,-5.373360168,-4.352126324,28.25632501,-13.61418734,3.28,1.59,,,,95.4,2585,6.2,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.32,,,,,,,,28,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,190,0,-0.041
CU,6/21/19,76.8,-2.11,5.55,"Darvish, Yu",642086,506433,field_out,hit_into_play,,,,,8,Dominic Smith flies out to right fielder Kris Bryant.,R,L,R,CHC,NYM,X,9,fly_ball,0,1,2019,0.81,-0.87,0.26,1.75,,,605204,1,4,Top,156.99,101.21,,,575929,,,3.553029914,-111.748106,0.492798024,6.023460174,20.77478113,-39.65658049,3.33,1.6,244,83.8,48,76,2625,5.8,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.68,0.027,0.036,0,1,0,0,3,27,2,Curveball,2,3,3,2,3,2,3,2,Standard,Standard,43,0.028,-0.266
FF,6/21/19,93.6,-2.19,5.57,"Darvish, Yu",642086,506433,,called_strike,,,,,8,Dominic Smith flies out to right fielder Kris Bryant.,R,L,R,CHC,NYM,S,,,0,0,2019,-0.35,1.43,-0.02,1.59,,,605204,1,4,Top,,,,,575929,,,6.365588402,-135.9838272,-7.652989543,-5.701697731,29.17710676,-13.036405,3.4,1.6,,,,93.6,2626,6.3,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.18,,,,,,,,27,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,194,0,-0.055
FC,6/21/19,85.3,-2.42,5.52,"Darvish, Yu",605204,506433,walk,ball,,,,,14,J.D. Davis walks.,R,R,R,CHC,NYM,B,,,3,2,2019,0.45,-0.42,0.98,0.88,,,,1,4,Top,,,,,575929,,,7.001131409,-123.9320997,-3.744959116,3.1441195,24.36279324,-35.84293075,3.21,1.37,,,,83.9,2681,5.4,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,55.09,,,0.7,1,0,0,,26,6,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,48,-0.025,0.218
FS,6/21/19,89.8,-2.14,5.55,"Darvish, Yu",605204,506433,,ball,,,,,7,J.D. Davis walks.,R,R,R,CHC,NYM,B,,,2,2,2019,-0.8,0.71,-0.71,1.38,,,,1,4,Top,,,,,575929,,,5.241761495,-130.5820442,-5.843168445,-10.26851217,26.96054584,-23.03300438,3.3,1.49,,,,90.1,1631,6.4,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.06,,,,,,,,26,5,Split-Finger,2,3,3,2,3,2,3,2,Standard,Standard,228,0,0.075
FC,6/21/19,83.6,-2.3,5.61,"Darvish, Yu",605204,506433,,foul,,,,,4,J.D. Davis walks.,R,R,R,CHC,NYM,S,,,2,1,2019,0.48,-0.35,-0.73,2.11,,,,1,4,Top,,,,,575929,,,2.667482801,-121.915735,-1.149680668,4.407311802,18.5447335,-35.62720508,2.95,1.44,172,63.1,48,83.8,2533,5.8,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.67,,,,,,,,26,4,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,55,0,-0.053
FC,6/21/19,84.4,-2.4,5.56,"Darvish, Yu",605204,506433,,called_strike,,,,,1,J.D. Davis walks.,R,R,R,CHC,NYM,S,,,2,0,2019,0.45,-0.34,-0.82,3.07,,,,1,4,Top,,,,,575929,,,2.787365115,-122.9514304,1.065984817,4.005065764,20.02735968,-35.96557101,3.19,1.35,,,,84,,5.6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.94,,,,,,,,26,3,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,53,0,-0.046
FC,6/21/19,83.6,-2.29,5.58,"Darvish, Yu",605204,506433,,ball,,,,,9,J.D. Davis walks.,R,R,R,CHC,NYM,B,,,1,0,2019,0.42,-0.45,0.6,1.6,,,,1,4,Top,,,,,575929,,,5.771638378,-121.7308599,-1.982824975,3.173856844,19.95328035,-36.46255076,3.32,1.49,,,,83,2489,5.5,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,55,,,,,,,,26,2,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,43,0,0.049
SL,6/21/19,81.3,-2.28,5.6,"Darvish, Yu",605204,506433,,ball,,,,,14,J.D. Davis walks.,R,R,R,CHC,NYM,B,,,0,0,2019,1.53,-0.09,0.58,0.94,,,,1,4,Top,,,,,575929,,,3.524593737,-118.1921615,-3.613031292,13.21777579,22.98383406,-32.53699153,3.21,1.42,,,,80,2661,5.5,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,55.04,,,,,,,,26,1,Slider,2,3,3,2,3,2,3,2,Standard,Standard,87,0,0.028
FS,6/21/19,87.8,-2.15,5.64,"Darvish, Yu",624424,506433,field_out,hit_into_play,,,,,8,Michael Conforto flies out to left fielder Kyle Schwarber.,R,L,R,CHC,NYM,X,7,fly_ball,2,2,2019,-0.38,0.71,0.06,1.84,,,,0,4,Top,82.41,65.16,,,575929,,,6.092951198,-127.5224151,-4.449275469,-5.411081106,28.19150927,-23.78796609,3.26,1.61,332,96.8,42,86.9,1080,6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.51,0.06,0.107,0,1,0,0,3,25,5,Split-Finger,2,3,3,2,3,2,3,2,Standard,Standard,208,0.023,-0.217
FS,6/21/19,87.5,-2.08,5.77,"Darvish, Yu",624424,506433,,ball,,,,,11,Michael Conforto flies out to left fielder Kyle Schwarber.,R,L,R,CHC,NYM,B,,,1,2,2019,-0.54,0.17,-1.13,2.8,,,,0,4,Top,,,,,575929,,,3.354181114,-127.261633,-1.291768234,-6.522925153,28.72944057,-30.38261328,3.19,1.56,,,,86.3,1111,5.8,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.69,,,,,,,,25,4,Split-Finger,2,3,3,2,3,2,3,2,Standard,Standard,253,0,0.042
FC,6/21/19,84.9,-2.31,5.6,"Darvish, Yu",624424,506433,,swinging_strike,,,,,12,Michael Conforto flies out to left fielder Kyle Schwarber.,R,L,R,CHC,NYM,S,,,1,1,2019,0.54,-0.22,0.85,2.67,,,,0,4,Top,,,,,575929,,,6.24565425,-123.4743388,-0.180597202,4.385647373,21.17253291,-34.58924693,3.31,1.56,,,,84.2,2549,5.6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.93,,,,,,,,25,3,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,68,0,-0.061
FS,6/21/19,87.3,-2.16,5.81,"Darvish, Yu",624424,506433,,called_strike,,,,,4,Michael Conforto flies out to left fielder Kyle Schwarber.,R,L,R,CHC,NYM,S,,,1,0,2019,-0.78,0.4,-0.51,2.49,,,,0,4,Top,,,,,575929,,,5.485731982,-127.048599,-2.724668019,-9.297878508,21.56408969,-27.59300947,3.24,1.56,,,,87,1187,5.7,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.8,,,,,,,,25,2,Split-Finger,2,3,3,2,3,2,3,2,Standard,Standard,243,0,-0.05
FS,6/21/19,87.1,-2.08,5.76,"Darvish, Yu",624424,506433,,ball,,,,,13,Michael Conforto flies out to left fielder Kyle Schwarber.,R,L,R,CHC,NYM,B,,,0,0,2019,-0.96,0.28,-0.77,0.38,,,,0,4,Top,,,,,575929,,,5.02936446,-126.7537404,-7.371847595,-11.13415081,19.74506252,-28.15230858,3.15,1.56,,,,87.2,1446,5.8,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.7,,,,,,,,25,1,Split-Finger,2,3,3,2,3,2,3,2,Standard,Standard,253,0,0.037
FS,6/21/19,88.5,-2.09,5.66,"Darvish, Yu",429664,506433,field_out,hit_into_play,,,,,7,"Robinson Cano grounds out softly, first baseman Anthony Rizzo to pitcher Yu Darvish.",R,L,R,CHC,NYM,X,3,ground_ball,0,0,2019,-0.72,0.16,-0.49,2,,,,2,3,Top,148.38,168.2,,,575929,,,5.32888135,-128.9091872,-3.297014295,-8.918841494,21.89686082,-30.04403025,3.68,1.7,,82.9,-21,88.5,1232,5.8,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.65,0.073,0.066,0,1,0,0,2,21,1,Split-Finger,2,3,3,2,3,2,3,2,Standard,Standard,257,0.01,-0.115
FS,6/21/19,89.6,-2.05,5.67,"Darvish, Yu",624413,506433,strikeout,swinging_strike,,,,,7,Pete Alonso strikes out swinging.,R,R,R,CHC,NYM,S,2,,2,2,2019,-0.92,0.11,-0.41,1.43,,,,1,3,Top,,,,,575929,,,5.931908646,-130.482573,-4.819916455,-11.51451749,22.37050134,-30.24240993,3.23,1.44,,,,89.9,1300,6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.45,,,0,1,0,0,,20,5,Split-Finger,2,3,3,2,3,2,3,2,Standard,Standard,263,0.016,-0.156
FF,6/21/19,94.5,-2.07,5.73,"Darvish, Yu",624413,506433,,ball,,,,,12,Pete Alonso strikes out swinging.,R,R,R,CHC,NYM,B,,,1,2,2019,-0.23,1.42,0.51,3.94,,,,1,3,Top,,,,,575929,,,7.221189615,-137.5256165,-2.195738313,-4.299476126,25.89416154,-13.85690007,3.28,1.49,,,,95,2528,6.2,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.29,,,,,,,,20,4,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,189,0,0.031
SL,6/21/19,83.4,-2.35,5.58,"Darvish, Yu",624413,506433,,swinging_strike,,,,,14,Pete Alonso strikes out swinging.,R,R,R,CHC,NYM,S,,,1,1,2019,1.37,-0.06,0.84,1.91,,,,1,3,Top,,,,,575929,,,4.662816635,-121.4027436,-1.897385452,12.43036808,21.92689059,-32.6857201,3.16,1.39,,,,82.6,2676,5.5,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.97,,,,,,,,20,3,Slider,2,3,3,2,3,2,3,2,Standard,Standard,87,0,-0.044
FC,6/21/19,85.3,-2.21,5.67,"Darvish, Yu",624413,506433,,called_strike,,,,,4,Pete Alonso strikes out swinging.,R,R,R,CHC,NYM,S,,,1,0,2019,0.7,-0.11,-0.44,2.22,,,,1,3,Top,,,,,575929,,,2.754554343,-124.3038462,-1.703336912,6.613677321,21.10187112,-33.19754973,3.07,1.23,,,,84.7,2664,5.5,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,55.03,,,,,,,,20,2,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,81,0,-0.037
SL,6/21/19,81.2,-2.33,5.69,"Darvish, Yu",624413,506433,,ball,,,,,9,Pete Alonso strikes out swinging.,R,R,R,CHC,NYM,B,,,0,0,2019,1.52,-0.35,0.49,1.58,,,,1,3,Top,,,,,575929,,,3.447266195,-118.1538846,-1.942797008,13.25190246,21.34699537,-35.22198738,3.11,1.65,,,,80.2,2735,5.5,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,55.03,,,,,,,,20,1,Slider,2,3,3,2,3,2,3,2,Standard,Standard,77,0,0.028
FT,6/21/19,94.6,-2.21,5.6,"Darvish, Yu",643446,506433,home_run,hit_into_play,,,,,8,Jeff McNeil homers (5) on a fly ball to right field.    Tomas Nido scores.,R,L,R,CHC,NYM,X,,fly_ball,2,1,2019,-0.77,0.74,-0.13,2.06,,,621512,1,3,Top,209.95,64.13,,,575929,,,7.109367632,-137.5946627,-5.237426678,-11.2622575,27.93257103,-21.87979552,3.39,1.62,374,98.9,27,94.7,2231,6.2,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.34,0.553,0.907,2,1,0,3,6,19,4,2-Seam Fastball,2,1,1,2,3,2,3,2,Standard,Standard,226,-0.21,1.661
SL,6/21/19,80.1,-2.4,5.44,"Darvish, Yu",643446,506433,,ball,,,,,11,Jeff McNeil homers (5) on a fly ball to right field.    Tomas Nido scores.,R,L,R,CHC,NYM,B,,,1,1,2019,1.59,0.16,-1.42,2.55,,,621512,1,3,Top,,,,,575929,,,-0.719145377,-116.5408708,-0.023211222,14.20027467,20.55238522,-31.03147935,3.36,1.64,,,,79,2560,5.4,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,55.13,,,,,,,,19,3,Slider,2,1,1,2,1,2,1,2,Standard,Standard,96,0,0.064
FT,6/21/19,94.5,-2.32,5.51,"Darvish, Yu",643446,506433,,foul,,,,,4,Jeff McNeil homers (5) on a fly ball to right field.    Tomas Nido scores.,R,L,R,CHC,NYM,S,,,1,0,2019,-1.06,0.73,-0.33,2.23,,,621512,1,3,Top,,,,,575929,,,7.507036422,-137.46804,-4.505687313,-14.99571522,27.14048055,-22.2391388,3.31,1.64,,,,94.6,2426,6.1,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.35,,,,,,,,19,2,2-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,236,0,-0.061
FC,6/21/19,86.4,-2.17,5.57,"Darvish, Yu",643446,506433,,blocked_ball,,,,,14,Jeff McNeil homers (5) on a fly ball to right field.    Tomas Nido scores.,R,L,R,CHC,NYM,B,,,0,0,2019,0.53,-0.14,0.85,0.03,,,621512,1,3,Top,,,,,575929,,,6.084361884,-125.6462558,-6.689645538,4.412310416,22.06964108,-32.65884258,3.38,1.64,,,,85.6,2660,5.5,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.96,,,,,,,,19,1,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,76,0,0.043
FC,6/21/19,84.2,-2.33,5.52,"Darvish, Yu",450306,506433,strikeout,called_strike,,,,,6,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,S,2,,2,2,2019,0.65,-0.47,0.44,2.59,,,621512,0,3,Top,,,,,575929,,,5.10178497,-122.4602535,0.395086297,5.54760552,21.265293,-37.07245983,3.11,1.48,,,,83.4,2748,5.5,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.96,,,0,1,0,0,,18,5,Cutter,2,1,1,2,1,2,1,2,Strategic,Strategic,55,0.04,-0.346
FS,6/21/19,89,-2.05,5.67,"Darvish, Yu",450306,506433,,blocked_ball,,,,,13,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,B,,,1,2,2019,-0.69,0.07,-0.26,0.7,,,621512,0,3,Top,,,,,575929,,,5.75893851,-129.5703918,-6.385915207,-8.69791922,21.29303331,-30.5754419,2.97,1.53,,,,89.1,1120,5.9,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.62,,,,,,,,18,4,Split-Finger,2,1,1,2,1,2,1,2,Strategic,Strategic,264,0,0.066
FC,6/21/19,85,-2.32,5.57,"Darvish, Yu",450306,506433,,foul_bunt,,,,,3,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,S,,,1,1,2019,0.47,-0.28,0.8,2.01,,,621512,0,3,Top,,,,,575929,,,6.300251607,-123.6829716,-1.5718394,3.691571292,20.72634207,-34.93508131,2.5,0.81,,,,84.4,,5.6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.94,,,,,,,,18,3,Cutter,2,1,1,2,1,2,1,2,Strategic,Strategic,60,0,-0.097
FF,6/21/19,92.1,-2.27,5.66,"Darvish, Yu",450306,506433,,called_strike,,,,,1,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,S,,,1,0,2019,-0.57,1.19,-0.82,2.75,,,621512,0,3,Top,,,,,575929,,,4.869095046,-134.046876,-4.164224911,-7.804940645,25.40825003,-17.27647906,3.21,1.48,,,,92.2,2380,6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.46,,,,,,,,18,2,4-Seam Fastball,2,1,1,2,1,2,1,2,Strategic,Strategic,206,0,-0.085
FF,6/21/19,92.6,-2.19,5.68,"Darvish, Yu",450306,506433,,ball,,,,,12,Jason Vargas called out on strikes.,R,L,R,CHC,NYM,B,,,0,0,2019,-0.23,1.07,1.49,2.43,,,621512,0,3,Top,,,,,575929,,,9.880880154,-134.5758048,-4.847678147,-4.783758264,26.48337513,-18.35093832,2.69,1.18,,,,92.7,2470,6.2,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.3,,,,,,,,18,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Strategic,Strategic,192,0,0.071
FF,6/21/19,91.5,-2.02,5.93,"Darvish, Yu",621512,506433,single,hit_into_play,,,,,4,Tomas Nido singles on a line drive to left fielder Kyle Schwarber.,R,R,R,CHC,NYM,X,7,line_drive,0,0,2019,0.01,1.13,-0.55,2.25,,,,0,3,Top,67.65,100.82,,,575929,,,3.675418193,-133.1852215,-5.855367274,-0.561633591,25.87376114,-17.849168,3.18,1.63,222,97.3,15,91.5,2301,6.1,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.43,0.773,0.752,0.9,1,1,0,4,17,1,4-Seam Fastball,2,1,1,2,1,2,1,2,Standard,Standard,179,-0.043,0.408
FF,6/21/19,94.9,-2.02,5.73,"Darvish, Yu",588751,506433,field_out,hit_into_play,,,,,3,Adeiny Hechavarria pops out to second baseman Addison Russell.,R,R,R,CHC,NYM,X,4,popup,0,1,2019,-0.28,1.42,0.78,3.29,,,,2,2,Top,169.04,130.25,,,575929,,,7.929449239,-137.9697327,-3.908126022,-5.267885605,28.76818062,-13.43737003,3.53,1.7,195,87.5,59,95,2539,6.3,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.24,0.033,0.044,0,1,0,0,3,10,2,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,191,0.01,-0.096
FF,6/21/19,92.9,-1.98,5.76,"Darvish, Yu",588751,506433,,called_strike,,,,,5,Adeiny Hechavarria pops out to second baseman Addison Russell.,R,R,R,CHC,NYM,S,,,0,0,2019,-0.14,1.31,-0.23,2.52,,,,2,2,Top,,,,,575929,,,4.804779217,-135.236297,-5.392649648,-2.707459566,26.54476562,-15.26113768,3.3,1.61,,,,93.1,2561,6.2,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.31,,,,,,,,10,1,4-Seam Fastball,0,1,1,0,1,0,1,0,Standard,Standard,186,0,-0.019
FT,6/21/19,91.2,-2.15,5.66,"Darvish, Yu",642086,506433,grounded_into_double_play,hit_into_play,,,,,7,"Dominic Smith grounds into a double play, second baseman Addison Russell to shortstop Javier Baez to first baseman Anthony Rizzo.   Michael Conforto scores.    J.D. Davis out at 2nd.    Dominic Smith out at 1st.",R,L,R,CHC,NYM,X,4,ground_ball,1,1,2019,-1.04,0.67,-0.31,1.91,624424,,605204,0,2,Top,147.17,156.69,,,575929,,,6.794441947,-132.7245369,-5.029234036,-13.54714918,23.71260322,-23.54732856,3.27,1.58,80,90,4,91.4,1637,6,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.46,0.427,0.384,0,1,0,0,4,9,3,2-Seam Fastball,0,0,0,0,1,0,1,0,Standard,Standard,237,0.057,-0.389
FF,6/21/19,93.7,-2.14,5.63,"Darvish, Yu",642086,506433,,called_strike,,,,,4,"Dominic Smith grounds into a double play, second baseman Addison Russell to shortstop Javier Baez to first baseman Anthony Rizzo.   Michael Conforto scores.    J.D. Davis out at 2nd.    Dominic Smith out at 1st.",R,L,R,CHC,NYM,S,,,1,0,2019,-0.31,1.38,-0.3,2.21,624424,,605204,0,2,Top,,,,,575929,,,5.45665242,-136.4610805,-6.24549462,-4.956524157,25.25705703,-13.78184982,3.33,1.6,,,,94.6,2492,6.4,565162,506433,575929,519203,608365,623520,595879,656941,546991,592178,54.1,,,,,,,,9,2,4-Seam Fastball,0,0,0,0,0,0,0,0,Standard,Standard,193,0,-0.058
